,User,Method,L_Step,L_DecisionTime,L_BombPiece,L_CrossPiece,L_HorizontalPiece,L_RainbowPiece,L_RocketPiece,L_VerticalPiece
878,7e5cae45,MCTS_Knowledge,39,4.29037476,True,True,True,False,True,True
879,7e5cae45,MCTS_Knowledge,40,2.941681,True,True,True,False,True,True
880,7e5cae45,MCTS_Knowledge,41,2.87557983,True,True,True,True,True,True
881,7e5cae45,MCTS_Knowledge,42,2.41070557,True,True,True,True,True,True
882,7e5cae45,MCTS_Knowledge,43,3.43170166,True,True,True,True,True,True
883,7e5cae45,MCTS_Knowledge,44,4.066925,True,True,True,True,True,True
884,7e5cae45,MCTS_Knowledge,45,2.50131226,True,True,True,True,True,True
885,7e5cae45,MCTS_Knowledge,46,3.46688843,True,True,True,True,True,True
886,7e5cae45,MCTS_Knowledge,47,8.826996,True,True,True,True,True,True
887,7e5cae45,MCTS_Knowledge,48,2.61938477,True,True,True,True,True,True
888,7e5cae45,MCTS_Knowledge,49,3.09979248,True,True,True,True,True,True
889,7e5cae45,MCTS_Knowledge,50,5.399597,True,True,True,True,True,True
890,7e5cae45,MCTS_Knowledge,51,6.410675,True,True,True,True,True,True
891,7e5cae45,MCTS_Knowledge,52,1.95700073,True,True,True,True,True,True
892,7e5cae45,MCTS_Knowledge,53,9.55038452,True,True,True,True,True,True
893,7e5cae45,MCTS_Knowledge,54,6.6071167,True,True,True,True,True,True
894,7e5cae45,MCTS_Knowledge,55,2.30267334,True,True,True,True,True,True
895,7e5cae45,MCTS_Knowledge,56,2.30664063,True,True,True,True,True,True
896,7e5cae45,MCTS_Knowledge,57,6.192688,True,True,True,True,True,True
897,7e5cae45,MCTS_Knowledge,58,2.82440186,True,True,True,True,True,True
898,7e5cae45,MCTS_Knowledge,59,4.43011475,True,True,True,True,True,True
899,7e5cae45,MCTS_Knowledge,60,3.56481934,True,True,True,True,True,True
900,91315a2b,MCTS_Knowledge,1,14.7789993,False,False,False,False,False,False
901,91315a2b,MCTS_Knowledge,2,6.26180267,False,False,False,False,False,False
902,91315a2b,MCTS_Knowledge,3,15.4844017,False,False,False,False,False,False
903,91315a2b,MCTS_Knowledge,4,6.4431,False,False,False,False,False,False
904,91315a2b,MCTS_Knowledge,5,4.042198,False,False,False,False,False,False
905,91315a2b,MCTS_Knowledge,6,33.8204041,False,False,False,False,False,False
906,91315a2b,MCTS_Knowledge,7,10.4308014,False,False,False,False,False,False
907,91315a2b,MCTS_Knowledge,8,33.4584045,False,False,False,False,False,False
908,91315a2b,MCTS_Knowledge,9,5.72480774,False,False,False,False,False,False
909,91315a2b,MCTS_Knowledge,10,7.99960327,False,True,False,False,False,False
910,91315a2b,MCTS_Knowledge,11,12.6185,False,True,True,False,False,False
911,91315a2b,MCTS_Knowledge,12,2.93199158,False,True,True,False,False,False
912,91315a2b,MCTS_Knowledge,13,47.4101868,False,True,True,False,False,False
913,91315a2b,MCTS_Knowledge,14,11.3575134,False,True,True,False,False,False
914,91315a2b,MCTS_Knowledge,15,4.0586853,False,True,True,False,False,False
915,91315a2b,MCTS_Knowledge,16,6.89712524,False,True,True,False,False,False
916,91315a2b,MCTS_Knowledge,17,7.68161,False,True,True,False,False,False
917,91315a2b,MCTS_Knowledge,18,13.4854126,False,True,True,False,False,True
918,91315a2b,MCTS_Knowledge,19,3.4730835,False,True,True,False,False,True
919,91315a2b,MCTS_Knowledge,20,3.46011353,False,True,True,False,False,True
920,91315a2b,MCTS_Knowledge,21,9.742401,False,True,True,False,False,True
921,91315a2b,MCTS_Knowledge,22,8.43139648,False,True,True,False,False,True
922,91315a2b,MCTS_Knowledge,23,7.115509,False,True,True,False,False,True
923,91315a2b,MCTS_Knowledge,24,7.0302124,False,True,True,False,False,True
924,91315a2b,MCTS_Knowledge,25,4.115692,False,True,True,False,False,True
925,91315a2b,MCTS_Knowledge,26,2.48822021,False,True,True,False,False,True
926,91315a2b,MCTS_Knowledge,27,4.912506,False,True,True,False,True,True
927,91315a2b,MCTS_Knowledge,28,8.6763,False,True,True,False,True,True
928,91315a2b,MCTS_Knowledge,29,7.63400269,True,True,True,False,True,True
929,91315a2b,MCTS_Knowledge,30,5.57681274,True,True,True,False,True,True
930,91315a2b,MCTS_Knowledge,31,14.4615173,True,True,True,False,True,True
931,91315a2b,MCTS_Knowledge,32,9.526611,True,True,True,False,True,True
932,91315a2b,MCTS_Knowledge,33,13.8843079,True,True,True,False,True,True
933,91315a2b,MCTS_Knowledge,34,19.7032776,True,True,True,False,True,True
934,91315a2b,MCTS_Knowledge,35,0.254211426,True,True,True,False,True,True
935,91315a2b,MCTS_Knowledge,36,60.1669922,True,True,True,False,True,True
936,91315a2b,MCTS_Knowledge,37,8.845276,True,True,True,False,True,True
937,91315a2b,MCTS_Knowledge,38,4.208191,True,True,True,False,True,True
938,91315a2b,MCTS_Knowledge,39,6.0289917,True,True,True,False,True,True
939,91315a2b,MCTS_Knowledge,40,6.50256348,True,True,True,False,True,True
940,91315a2b,MCTS_Knowledge,41,14.1563721,True,True,True,False,True,True
941,91315a2b,MCTS_Knowledge,42,3.59289551,True,True,True,False,True,True
942,91315a2b,MCTS_Knowledge,43,13.65332,True,True,True,False,True,True
943,91315a2b,MCTS_Knowledge,44,21.8157959,True,True,True,False,True,True
944,91315a2b,MCTS_Knowledge,45,11.6569214,True,True,True,False,True,True
945,91315a2b,MCTS_Knowledge,46,4.90008545,True,True,True,False,True,True
946,91315a2b,MCTS_Knowledge,47,16.6636353,True,True,True,False,True,True
947,91315a2b,MCTS_Knowledge,48,24.90802,True,True,True,False,True,True
948,91315a2b,MCTS_Knowledge,49,13.149292,True,True,True,False,True,True
949,91315a2b,MCTS_Knowledge,50,7.43157959,True,True,True,False,True,True
950,91315a2b,MCTS_Knowledge,51,4.010498,True,True,True,False,True,True
951,91315a2b,MCTS_Knowledge,52,8.628662,True,True,True,False,True,True
952,91315a2b,MCTS_Knowledge,53,17.4284058,True,True,True,False,True,True
953,91315a2b,MCTS_Knowledge,54,10.6749878,True,True,True,False,True,True
954,91315a2b,MCTS_Knowledge,55,8.18145752,True,True,True,False,True,True
955,91315a2b,MCTS_Knowledge,56,8.366821,True,True,True,False,True,True
956,91315a2b,MCTS_Knowledge,57,5.53912354,True,True,True,False,True,True
957,91315a2b,MCTS_Knowledge,58,14.4661865,True,True,True,False,True,True
958,91315a2b,MCTS_Knowledge,59,16.35028,True,True,True,False,True,True
959,91315a2b,MCTS_Knowledge,60,14.1896973,True,True,True,False,True,True
960,913a3710,MCTS_Knowledge,1,6.44279861,False,False,False,False,False,False
961,913a3710,MCTS_Knowledge,2,4.67449951,False,False,False,False,False,False
962,913a3710,MCTS_Knowledge,3,25.853096,False,False,False,False,False,False
963,913a3710,MCTS_Knowledge,4,5.501198,False,False,False,False,False,False
964,913a3710,MCTS_Knowledge,5,8.123596,False,False,False,False,False,False
965,913a3710,MCTS_Knowledge,6,1.1516037,False,False,False,False,False,False
966,913a3710,MCTS_Knowledge,7,9.463196,False,False,False,False,False,False
967,913a3710,MCTS_Knowledge,8,7.62439728,False,False,False,False,False,True
968,913a3710,MCTS_Knowledge,9,5.96260834,False,False,False,False,False,True
969,913a3710,MCTS_Knowledge,10,6.41929626,False,False,False,False,False,True
970,913a3710,MCTS_Knowledge,11,7.981201,False,False,False,False,False,True
971,913a3710,MCTS_Knowledge,12,3.707306,False,False,False,False,False,True
972,913a3710,MCTS_Knowledge,13,8.202393,False,False,False,False,False,True
973,913a3710,MCTS_Knowledge,14,11.4967957,False,False,False,False,False,True
974,913a3710,MCTS_Knowledge,15,3.2769928,False,False,False,False,False,True
975,913a3710,MCTS_Knowledge,16,4.0071106,False,False,False,False,False,True
976,913a3710,MCTS_Knowledge,17,5.41499329,False,False,False,False,False,True
977,913a3710,MCTS_Knowledge,18,8.911301,False,False,False,False,False,True
978,913a3710,MCTS_Knowledge,19,9.149796,False,False,False,False,False,True
979,913a3710,MCTS_Knowledge,20,4.599411,False,False,False,False,False,True
980,913a3710,MCTS_Knowledge,21,9.311401,False,False,False,False,False,True
981,913a3710,MCTS_Knowledge,22,4.610901,False,False,False,False,False,True
982,913a3710,MCTS_Knowledge,23,4.15667725,False,False,False,False,False,True
983,913a3710,MCTS_Knowledge,24,8.617706,False,False,False,False,False,True
984,913a3710,MCTS_Knowledge,25,10.9285889,False,False,False,False,False,True
985,913a3710,MCTS_Knowledge,26,12.9407959,False,False,False,False,False,True
986,913a3710,MCTS_Knowledge,27,4.425995,False,False,False,False,False,True
987,913a3710,MCTS_Knowledge,28,9.042389,False,False,False,False,False,True
988,913a3710,MCTS_Knowledge,29,10.1618042,False,False,False,False,False,True
989,913a3710,MCTS_Knowledge,30,3.4119873,False,False,False,False,False,True
990,913a3710,MCTS_Knowledge,31,3.15429688,False,False,False,False,False,True
991,913a3710,MCTS_Knowledge,32,3.36401367,False,False,False,False,False,True
992,913a3710,MCTS_Knowledge,33,2.21569824,False,False,False,False,False,True
993,913a3710,MCTS_Knowledge,34,1.5473938,False,False,False,False,False,True
994,913a3710,MCTS_Knowledge,35,0.271698,True,False,False,False,False,True
995,913a3710,MCTS_Knowledge,36,1.82601929,True,False,False,False,False,True
996,913a3710,MCTS_Knowledge,37,0.149810791,True,False,False,False,False,True
997,913a3710,MCTS_Knowledge,38,3.45550537,True,False,False,False,False,True
998,913a3710,MCTS_Knowledge,39,0.288299561,True,False,False,False,False,True
999,913a3710,MCTS_Knowledge,40,2.79910278,True,False,False,False,False,True
1000,913a3710,MCTS_Knowledge,41,7.15329,True,False,False,False,False,True
1001,913a3710,MCTS_Knowledge,42,1.39151,True,False,False,False,False,True
1002,913a3710,MCTS_Knowledge,43,6.30011,True,False,False,False,False,True
1003,913a3710,MCTS_Knowledge,44,7.118622,True,False,False,False,False,True
1004,913a3710,MCTS_Knowledge,45,2.928894,True,False,False,False,False,True
1005,913a3710,MCTS_Knowledge,46,13.4384155,True,False,False,False,False,True
1006,913a3710,MCTS_Knowledge,47,5.66369629,True,False,False,False,False,True
1007,913a3710,MCTS_Knowledge,48,6.206299,True,False,False,False,False,True
1008,913a3710,MCTS_Knowledge,49,2.74969482,True,False,False,False,False,True
1009,913a3710,MCTS_Knowledge,50,4.00799561,True,False,False,False,False,True
1010,913a3710,MCTS_Knowledge,51,8.833496,True,False,False,False,False,True
1011,913a3710,MCTS_Knowledge,52,1.73638916,True,False,False,False,False,True
1012,913a3710,MCTS_Knowledge,53,4.36199951,True,False,False,False,False,True
1013,913a3710,MCTS_Knowledge,54,5.57745361,True,False,True,False,False,True
1014,913a3710,MCTS_Knowledge,55,1.8828125,True,False,True,False,False,True
1015,913a3710,MCTS_Knowledge,56,3.02929688,True,False,True,False,False,True
1016,913a3710,MCTS_Knowledge,57,2.64001465,True,False,True,False,False,True
1017,913a3710,MCTS_Knowledge,58,8.151794,True,False,True,False,False,True
1018,913a3710,MCTS_Knowledge,59,7.53210449,True,False,True,False,False,True
1019,913a3710,MCTS_Knowledge,60,9.491028,True,False,True,False,False,True
1020,99f38975,MCTS_Knowledge,1,4.45549774,False,False,False,False,False,False
1021,99f38975,MCTS_Knowledge,2,4.40070343,False,False,False,False,False,False
1022,99f38975,MCTS_Knowledge,3,14.204895,False,False,False,False,False,False
1023,99f38975,MCTS_Knowledge,4,14.703598,False,False,False,False,False,False
1024,99f38975,MCTS_Knowledge,5,0.117401123,False,False,False,False,False,False
1025,99f38975,MCTS_Knowledge,6,310.6005,False,False,False,False,False,False
1026,99f38975,MCTS_Knowledge,7,5.95620728,False,False,False,False,False,False
1027,99f38975,MCTS_Knowledge,8,1.42468262,False,False,False,False,False,False
1028,99f38975,MCTS_Knowledge,9,8.917511,False,False,True,False,False,False
1029,99f38975,MCTS_Knowledge,10,10.2224121,False,False,True,False,False,False
1030,99f38975,MCTS_Knowledge,11,24.12262,False,False,True,False,False,False
1031,99f38975,MCTS_Knowledge,12,12.3171387,False,False,True,False,False,False
1032,99f38975,MCTS_Knowledge,13,9.791626,False,False,True,False,False,False
1033,99f38975,MCTS_Knowledge,14,12.6573486,False,False,True,False,False,False
1034,99f38975,MCTS_Knowledge,15,8.59314,False,False,True,False,False,False
1035,99f38975,MCTS_Knowledge,16,9.058716,False,False,True,False,False,False
1036,99f38975,MCTS_Knowledge,17,16.2941284,False,False,True,False,False,False
1037,99f38975,MCTS_Knowledge,18,11.7443848,False,False,True,False,False,False
1038,99f38975,MCTS_Knowledge,19,6.029419,False,False,True,False,False,False
1039,99f38975,MCTS_Knowledge,20,5.23657227,False,False,True,False,False,False
1040,99f38975,MCTS_Knowledge,21,3.7276,False,False,True,False,False,False
1041,99f38975,MCTS_Knowledge,22,10.885376,False,False,True,False,False,False
1042,99f38975,MCTS_Knowledge,23,4.079651,False,False,True,False,False,False
1043,99f38975,MCTS_Knowledge,24,5.291931,False,False,True,False,False,False
1044,99f38975,MCTS_Knowledge,25,9.045593,False,False,True,False,False,True
1045,99f38975,MCTS_Knowledge,26,8.98468,False,False,True,False,False,True
1046,99f38975,MCTS_Knowledge,27,7.607605,False,False,True,False,False,True
1047,99f38975,MCTS_Knowledge,28,3.40557861,False,False,True,False,False,True
1048,99f38975,MCTS_Knowledge,29,4.747925,False,False,True,False,False,True
1049,99f38975,MCTS_Knowledge,30,5.4989624,False,False,True,False,False,True
1050,99f38975,MCTS_Knowledge,31,6.25067139,False,False,True,False,False,True
1051,99f38975,MCTS_Knowledge,32,2.45050049,False,False,True,False,False,True
1052,99f38975,MCTS_Knowledge,33,2.413391,False,False,True,False,False,True
1053,99f38975,MCTS_Knowledge,34,8.432495,False,False,True,False,False,True
1054,99f38975,MCTS_Knowledge,35,7.0925293,False,False,True,False,False,True
1055,99f38975,MCTS_Knowledge,36,13.7728271,False,False,True,False,False,True
1056,99f38975,MCTS_Knowledge,37,15.5117188,False,False,True,False,False,True
1057,99f38975,MCTS_Knowledge,38,23.2926025,False,False,True,False,False,True
1058,99f38975,MCTS_Knowledge,39,17.8844,False,False,True,False,False,True
1059,99f38975,MCTS_Knowledge,40,23.4458618,False,False,True,False,False,True
1060,99f38975,MCTS_Knowledge,41,6.227234,False,False,True,False,False,True
1061,99f38975,MCTS_Knowledge,42,11.5665894,False,False,True,False,False,True
1062,99f38975,MCTS_Knowledge,43,17.1828613,False,False,True,False,False,True
1063,99f38975,MCTS_Knowledge,44,10.3984985,False,False,True,False,False,True
1064,99f38975,MCTS_Knowledge,45,7.58557129,False,False,True,False,False,True
1065,99f38975,MCTS_Knowledge,46,9.184509,False,False,True,False,False,True
1066,99f38975,MCTS_Knowledge,47,5.02539063,False,False,True,False,False,True
1067,99f38975,MCTS_Knowledge,48,29.4632568,False,False,True,False,False,True
1068,99f38975,MCTS_Knowledge,49,6.522583,False,False,True,False,False,True
1069,99f38975,MCTS_Knowledge,50,10.2497559,False,False,True,False,False,True
1070,99f38975,MCTS_Knowledge,51,3.578125,False,False,True,False,False,True
1071,99f38975,MCTS_Knowledge,52,9.606323,False,False,True,False,False,True
1072,99f38975,MCTS_Knowledge,53,5.41369629,False,False,True,False,False,True
1073,99f38975,MCTS_Knowledge,54,4.0456543,False,False,True,False,False,True
1074,99f38975,MCTS_Knowledge,55,0.7838135,False,False,True,False,False,True
1075,99f38975,MCTS_Knowledge,56,5.763794,False,False,True,False,False,True
1076,99f38975,MCTS_Knowledge,57,7.14160156,False,False,True,False,True,True
1077,99f38975,MCTS_Knowledge,58,4.14355469,False,False,True,False,True,True
1078,99f38975,MCTS_Knowledge,59,0.465209961,False,False,True,True,True,True
1079,99f38975,MCTS_Knowledge,60,0.131713867,False,False,True,True,True,True
1080,bdad55ea,MCTS_Knowledge,1,6.3821106,False,False,False,False,False,False
1081,bdad55ea,MCTS_Knowledge,2,7.35141,False,False,False,False,False,False
1082,bdad55ea,MCTS_Knowledge,3,10.666626,False,False,False,False,False,False
1083,bdad55ea,MCTS_Knowledge,4,35.5627747,False,False,False,False,False,False
1084,bdad55ea,MCTS_Knowledge,5,30.6705933,False,False,False,False,False,False
1085,bdad55ea,MCTS_Knowledge,6,0.152984619,False,False,False,False,False,False
1086,bdad55ea,MCTS_Knowledge,7,31.83908,False,False,False,False,False,False
1087,bdad55ea,MCTS_Knowledge,8,4.855194,False,False,False,False,False,False
1088,bdad55ea,MCTS_Knowledge,9,29.4945068,False,False,False,False,False,False
1089,bdad55ea,MCTS_Knowledge,10,5.512512,False,False,False,False,False,False
1090,bdad55ea,MCTS_Knowledge,11,8.879883,False,False,False,False,False,False
1091,bdad55ea,MCTS_Knowledge,12,12.1435242,False,False,False,False,False,False
1092,bdad55ea,MCTS_Knowledge,13,13.513092,False,False,False,False,False,False
1093,bdad55ea,MCTS_Knowledge,14,14.4355469,False,False,False,False,False,False
1094,bdad55ea,MCTS_Knowledge,15,18.708313,False,False,False,False,False,False
1095,bdad55ea,MCTS_Knowledge,16,4.465088,False,False,False,False,False,False
1096,bdad55ea,MCTS_Knowledge,17,47.17639,False,False,False,False,False,False
1097,bdad55ea,MCTS_Knowledge,18,15.4658813,False,False,False,False,False,False
1098,bdad55ea,MCTS_Knowledge,19,11.0686646,False,False,False,False,False,False
1099,bdad55ea,MCTS_Knowledge,20,6.82782,False,False,False,False,False,False
1100,bdad55ea,MCTS_Knowledge,21,14.3704224,False,False,False,False,False,False
1101,bdad55ea,MCTS_Knowledge,22,8.864624,False,False,False,False,False,True
1102,bdad55ea,MCTS_Knowledge,23,7.83233643,False,False,False,False,False,True
1103,bdad55ea,MCTS_Knowledge,24,8.484985,False,False,False,False,True,True
1104,bdad55ea,MCTS_Knowledge,25,29.68982,False,False,False,False,True,True
1105,bdad55ea,MCTS_Knowledge,26,7.60491943,False,False,False,False,True,True
1106,bdad55ea,MCTS_Knowledge,27,19.1931763,False,False,False,False,True,True
1107,bdad55ea,MCTS_Knowledge,28,51.517395,False,False,False,False,True,True
1108,bdad55ea,MCTS_Knowledge,29,18.9611816,False,False,False,False,True,True
1109,bdad55ea,MCTS_Knowledge,30,9.91235352,False,False,False,False,True,True
1110,bdad55ea,MCTS_Knowledge,31,21.9035645,False,False,False,False,True,True
1111,bdad55ea,MCTS_Knowledge,32,10.5794067,False,False,False,False,True,True
1112,bdad55ea,MCTS_Knowledge,33,3.9866333,False,False,False,False,True,True
1113,bdad55ea,MCTS_Knowledge,34,10.1384277,False,False,False,False,True,True
1114,bdad55ea,MCTS_Knowledge,35,8.709473,False,False,False,False,True,True
1115,bdad55ea,MCTS_Knowledge,36,9.94635,False,False,False,False,True,True
1116,bdad55ea,MCTS_Knowledge,37,3.616455,False,False,False,False,True,True
1117,bdad55ea,MCTS_Knowledge,38,7.805298,False,False,False,False,True,True
1118,bdad55ea,MCTS_Knowledge,39,12.0863647,False,False,False,False,True,True
1119,bdad55ea,MCTS_Knowledge,40,3.88623047,False,False,False,False,True,True
1120,bdad55ea,MCTS_Knowledge,41,3.99560547,False,False,False,False,True,True
1121,bdad55ea,MCTS_Knowledge,42,3.74267578,False,False,False,False,True,True
1122,bdad55ea,MCTS_Knowledge,43,4.95202637,False,False,False,False,True,True
1123,bdad55ea,MCTS_Knowledge,44,6.28198242,False,False,False,False,True,True
1124,bdad55ea,MCTS_Knowledge,45,2.82702637,False,False,False,False,True,True
1125,bdad55ea,MCTS_Knowledge,46,6.20056152,False,False,False,False,True,True
1126,bdad55ea,MCTS_Knowledge,47,15.1048584,False,False,False,False,True,True
1127,bdad55ea,MCTS_Knowledge,48,4.8762207,False,False,False,False,True,True
1128,bdad55ea,MCTS_Knowledge,49,8.586304,False,False,False,False,True,True
1129,bdad55ea,MCTS_Knowledge,50,5.776245,False,False,False,False,True,True
1130,bdad55ea,MCTS_Knowledge,51,6.349121,False,False,False,False,True,True
1131,bdad55ea,MCTS_Knowledge,52,6.642334,False,False,False,False,True,True
1132,bdad55ea,MCTS_Knowledge,53,5.063965,False,False,False,False,True,True
1133,bdad55ea,MCTS_Knowledge,54,5.11499,False,False,False,False,True,True
1134,bdad55ea,MCTS_Knowledge,55,6.51281738,False,False,False,False,True,True
1135,bdad55ea,MCTS_Knowledge,56,11.7012939,False,False,False,False,True,True
1136,bdad55ea,MCTS_Knowledge,57,4.04284668,False,False,False,False,True,True
1137,bdad55ea,MCTS_Knowledge,58,4.557251,False,False,True,False,True,True
1138,bdad55ea,MCTS_Knowledge,59,4.11547852,False,False,True,False,True,True
1139,bdad55ea,MCTS_Knowledge,60,3.633667,False,False,True,False,True,True
1140,bf3330de,MCTS_Knowledge,1,92.1585,False,False,False,False,False,False
1141,bf3330de,MCTS_Knowledge,2,13.3347015,False,False,False,False,False,False
1142,bf3330de,MCTS_Knowledge,3,3.59100342,False,False,True,False,False,False
1143,bf3330de,MCTS_Knowledge,4,0.5648041,False,False,True,False,False,False
1144,bf3330de,MCTS_Knowledge,5,7.72019958,False,False,True,False,True,False
1145,bf3330de,MCTS_Knowledge,6,34.25099,False,False,True,False,True,False
1146,bf3330de,MCTS_Knowledge,7,5.772705,False,False,True,False,True,False
1147,bf3330de,MCTS_Knowledge,8,33.5888062,False,False,True,False,True,False
1148,bf3330de,MCTS_Knowledge,9,2.71728516,False,False,True,False,True,False
1149,bf3330de,MCTS_Knowledge,10,0.639678955,False,False,True,False,True,False
1150,bf3330de,MCTS_Knowledge,11,6.771698,False,False,True,False,True,False
1151,bf3330de,MCTS_Knowledge,12,18.5973816,False,False,True,False,True,False
1152,bf3330de,MCTS_Knowledge,13,82.7771,False,False,True,False,True,False
1153,bf3330de,MCTS_Knowledge,14,1.20220947,False,False,True,False,True,False
1154,bf3330de,MCTS_Knowledge,15,5.780609,False,False,True,False,True,False
1155,bf3330de,MCTS_Knowledge,16,10.3699036,False,False,True,False,True,False
1156,bf3330de,MCTS_Knowledge,17,16.8548889,False,False,True,False,True,False
1157,bf3330de,MCTS_Knowledge,18,5.092102,False,False,True,False,True,False
1158,bf3330de,MCTS_Knowledge,19,14.8782959,False,False,True,False,True,False
1159,bf3330de,MCTS_Knowledge,20,16.5294189,False,False,True,False,True,False
1160,bf3330de,MCTS_Knowledge,21,3.09069824,False,False,True,False,True,False
1161,bf3330de,MCTS_Knowledge,22,1.87567139,False,False,True,False,True,False
1162,bf3330de,MCTS_Knowledge,23,5.884033,False,False,True,False,True,False
1163,bf3330de,MCTS_Knowledge,24,12.8444824,False,False,True,False,True,False
1164,bf3330de,MCTS_Knowledge,25,7.76239,False,False,True,False,True,False
1165,bf3330de,MCTS_Knowledge,26,1.564331,False,False,True,False,True,False
1166,bf3330de,MCTS_Knowledge,27,1.88989258,False,False,True,False,True,False
1167,bf3330de,MCTS_Knowledge,28,2.16699219,False,False,True,False,True,False
1168,bf3330de,MCTS_Knowledge,29,2.1295166,False,False,True,False,True,False
1169,bf3330de,MCTS_Knowledge,30,6.67041,False,False,True,False,True,False
1170,bf3330de,MCTS_Knowledge,31,10.5724487,False,False,True,False,True,False
1171,bf3330de,MCTS_Knowledge,32,0.3704834,False,False,True,False,True,False
1172,bf3330de,MCTS_Knowledge,33,4.313843,False,False,True,False,True,False
1173,bf3330de,MCTS_Knowledge,34,3.03216553,False,False,True,False,True,False
1174,bf3330de,MCTS_Knowledge,35,6.35113525,False,False,True,False,True,False
1175,bf3330de,MCTS_Knowledge,36,0.364868164,False,False,True,False,True,False
1176,bf3330de,MCTS_Knowledge,37,3.564209,False,False,True,False,True,False
1177,bf3330de,MCTS_Knowledge,38,24.7739868,False,False,True,False,True,False
1178,bf3330de,MCTS_Knowledge,39,6.92663574,False,False,True,False,True,False
1179,bf3330de,MCTS_Knowledge,40,3.16119385,False,False,True,False,True,False
1180,bf3330de,MCTS_Knowledge,41,14.4589233,False,False,True,False,True,False
1181,bf3330de,MCTS_Knowledge,42,8.845337,False,False,True,False,True,False
1182,bf3330de,MCTS_Knowledge,43,46.82733,False,False,True,False,True,False
1183,bf3330de,MCTS_Knowledge,44,38.41681,False,False,True,False,True,False
1184,bf3330de,MCTS_Knowledge,45,8.506226,False,False,True,False,True,False
1185,bf3330de,MCTS_Knowledge,46,27.7249146,False,False,True,False,True,False
1186,bf3330de,MCTS_Knowledge,47,8.408997,False,False,True,False,True,False
1187,bf3330de,MCTS_Knowledge,48,4.18109131,False,False,True,False,True,False
1188,bf3330de,MCTS_Knowledge,49,15.6361084,False,False,True,False,True,False
1189,bf3330de,MCTS_Knowledge,50,3.96264648,False,False,True,False,True,False
1190,bf3330de,MCTS_Knowledge,51,1.94732666,False,False,True,False,True,False
1191,bf3330de,MCTS_Knowledge,52,8.837891,False,False,True,False,True,False
1192,bf3330de,MCTS_Knowledge,53,6.267334,False,False,True,False,True,False
1193,bf3330de,MCTS_Knowledge,54,12.14978,False,False,True,False,True,False
1194,bf3330de,MCTS_Knowledge,55,27.6947021,False,False,True,False,True,False
1195,bf3330de,MCTS_Knowledge,56,5.11755371,False,False,True,False,True,False
1196,bf3330de,MCTS_Knowledge,57,15.4140625,False,False,True,False,True,False
1197,bf3330de,MCTS_Knowledge,58,17.5292969,False,False,True,False,True,False
1198,bf3330de,MCTS_Knowledge,59,3.85522461,False,False,True,False,True,False
1199,bf3330de,MCTS_Knowledge,60,3.321289,False,False,True,False,True,False
1200,cfb52f3e,MCTS_Knowledge,1,7.403599,False,False,False,False,False,False
1201,cfb52f3e,MCTS_Knowledge,2,6.450699,False,False,False,False,False,False
1202,cfb52f3e,MCTS_Knowledge,3,1.03359985,False,False,False,False,False,False
1203,cfb52f3e,MCTS_Knowledge,4,6.24399567,False,False,False,False,False,False
1204,cfb52f3e,MCTS_Knowledge,5,4.721794,False,False,False,False,False,False
1205,cfb52f3e,MCTS_Knowledge,6,0.969200134,False,False,False,False,False,False
1206,cfb52f3e,MCTS_Knowledge,7,3.7980957,False,False,False,False,False,False
1207,cfb52f3e,MCTS_Knowledge,8,9.682297,False,False,False,False,False,False
1208,cfb52f3e,MCTS_Knowledge,9,2.082695,False,False,False,False,False,False
1209,cfb52f3e,MCTS_Knowledge,10,7.270401,False,False,False,False,False,False
1210,cfb52f3e,MCTS_Knowledge,11,3.051712,False,False,False,False,False,False
1211,cfb52f3e,MCTS_Knowledge,12,6.07640076,False,False,False,False,False,False
1212,cfb52f3e,MCTS_Knowledge,13,9.897903,False,False,False,False,False,False
1213,cfb52f3e,MCTS_Knowledge,14,2.362091,False,False,False,False,False,False
1214,cfb52f3e,MCTS_Knowledge,15,9.876099,False,False,False,True,False,False
1215,cfb52f3e,MCTS_Knowledge,16,4.427109,False,False,False,True,False,False
1216,cfb52f3e,MCTS_Knowledge,17,7.793091,False,False,False,True,False,False
1217,cfb52f3e,MCTS_Knowledge,18,4.59620667,False,False,False,True,False,False
1218,cfb52f3e,MCTS_Knowledge,19,5.09199524,False,False,False,True,False,False
1219,cfb52f3e,MCTS_Knowledge,20,9.220703,False,False,False,True,False,False
1220,cfb52f3e,MCTS_Knowledge,21,7.1599884,False,False,False,True,False,False
1221,cfb52f3e,MCTS_Knowledge,22,4.9927063,False,False,False,True,False,False
1222,cfb52f3e,MCTS_Knowledge,23,1.8460083,False,False,False,True,False,False
1223,cfb52f3e,MCTS_Knowledge,24,3.85708618,False,False,False,True,False,False
1224,cfb52f3e,MCTS_Knowledge,25,2.04211426,False,False,False,True,True,False
1225,cfb52f3e,MCTS_Knowledge,26,3.131012,False,False,False,True,True,False
1226,cfb52f3e,MCTS_Knowledge,27,2.387909,False,False,False,True,True,False
1227,cfb52f3e,MCTS_Knowledge,28,2.688385,False,False,False,True,True,False
1228,cfb52f3e,MCTS_Knowledge,29,4.53399658,False,False,False,True,True,False
1229,cfb52f3e,MCTS_Knowledge,30,0.1736145,False,False,False,True,True,False
1230,cfb52f3e,MCTS_Knowledge,31,3.00311279,False,False,False,True,True,False
1231,cfb52f3e,MCTS_Knowledge,32,0.265594482,False,False,False,True,True,False
